,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_derivative1,trans_y_derivative1,trans_z_derivative1,rot_x_derivative1,rot_y_derivative1,rot_z_derivative1,trans_x_derivative1_power2,trans_y_derivative1_power2,trans_z_derivative1_power2,rot_x_derivative1_power2,rot_y_derivative1_power2,rot_z_derivative1_power2,trans_x_power2,trans_y_power2,trans_z_power2,rot_x_power2,rot_y_power2,rot_z_power2,global_signal,csf,white_matter
0,-0.0757954,0.194577,-0.468487,-0.000341413,-5.51938e-05,0.00139075,0.0055381,-0.0174489999999999,0.1371799999999999,0.00083839,-0.0006889112,-0.000857849,3.0670551610000044e-05,0.0003044676009999,0.0188183523999999,7.028977921000001e-07,4.7459864148544e-07,7.359049068010001e-07,0.0057449426611599,0.037860208929,0.2194800691689999,1.16562836569e-07,3.04635555844e-09,1.9341855625e-06,610.5104226061497,435.6992433906629,430.405928612682
1,-0.0702573,0.177128,-0.331307,0.000496977,-0.000744105,0.000532901,0.0055381,-0.0174489999999999,0.1371799999999999,0.00083839,-0.0006889112,-0.000857849,3.0670551610000044e-05,0.0003044676009999,0.0188183523999999,7.028977921000001e-07,4.7459864148544e-07,7.359049068010001e-07,0.0049360882032899,0.031374328384,0.109764328249,2.46986138529e-07,5.53692251025e-07,2.839834758010001e-07,609.9206061179049,435.9187641105757,430.65565513480686
2,-0.0409134,0.210685,-0.325032,0.00183388,-0.00184433,0.000155254,0.0293438999999999,0.033557,0.006275,0.001336903,-0.0011002249999999,-0.000377647,0.0008610644672099,0.001126072249,3.9375625000000384e-05,1.787309631409e-06,1.2104950506249995e-06,1.4261725660900005e-07,0.00167390629956,0.044388169225,0.105645801024,3.3631158544e-06,3.4015531489e-06,2.4103804516e-08,610.4191612197056,435.79142406257694,431.5006677236747
3,-0.0146479,0.228409,-0.243853,-0.000776162,-0.00280326,-0.00090501,0.0262655,0.0177239999999999,0.081179,-0.002610042,-0.00095893,-0.001060264,0.00068987649025,0.0003141401759999,0.006590030041,6.812319241764e-06,9.195467449000005e-07,1.124159749696e-06,0.00021456097441,0.052170671281,0.0594642856089999,6.024274502440001e-07,7.8582666276e-06,8.190431001e-07,612.320158120014,437.5939055384522,431.2332109363811
4,-0.0613159,0.143265,-0.0667794,-0.0010652,-0.00193279,-0.000747224,-0.046668,-0.085144,0.1770736,-0.000289038,0.00087047,0.000157786,0.002177902224,0.0072495007359999,0.03135505981696,8.354296544400002e-08,7.577180209000002e-07,2.489642179600001e-08,0.00375963959281,0.020524860225,0.00445948826436,1.1346510400000002e-06,3.7356771841e-06,5.58343706176e-07,612.2887410863843,436.4094177114485,431.1441839080968
5,-0.0318568,0.0851072999999999,0.00905504,-0.00108098,-0.0009926,-0.00015944,0.0294591,-0.0581577000000001,0.07583444,-1.577999999999996e-05,0.00094019,0.000587784,0.00086783857281,0.00338231806929,0.0057508622901136,2.4900839999999877e-10,8.839572361000001e-07,3.454900306560001e-07,0.00101485570624,0.0072432525132899,8.19937494016e-05,1.1685177604e-06,9.8525476e-07,2.5421113600000003e-08,610.1933748782996,436.2928959330142,430.53174557993935
6,-0.0464335,0.0892449,-0.015871,0.000725802,-0.000610932,-6.70134e-05,-0.0145767,0.0041376000000001,-0.02492604,0.001806782,0.0003816679999999,9.24266e-05,0.00021248018289,1.7119733760000846e-05,0.0006213074700816,3.264461195524e-06,1.4567046222399994e-07,8.54267638756e-09,0.00215606992225,0.00796465217601,0.000251888641,5.26788543204e-07,3.73237908624e-07,4.49079577956e-09,610.2841189375985,434.9503036039378,431.1395598780609
7,-0.0824797,0.0893971999999999,-0.046578,0.00202438,-0.000291024,-0.00036468,-0.0360462,0.0001522999999998,-0.030707,0.001298578,0.000319908,-0.0002976665999999,0.00129932853444,2.3195289999968614e-08,0.000942919849,1.6863048220840002e-06,1.02341128464e-07,8.860540475555998e-08,0.00680290091209,0.0079918593678399,0.002169510084,4.098114384400001e-06,8.469496857600001e-08,1.329915024e-07,612.1693790799079,436.1019985513242,431.2174747841653
8,-0.0566649,0.0843225999999999,-0.0719071,0.00237509,3.06202e-05,-4.51953e-05,0.0258148,-0.0050745999999999,-0.0253291,0.0003507099999999,0.0003216442,0.0003194847,0.00066640389904,2.5751565159999984e-05,0.00064156330681,1.229975040999998e-07,1.0345499139364001e-07,1.0207047353409e-07,0.0032109108920099,0.0071103008707599,0.00517063103041,5.641052508099999e-06,9.375966480400002e-10,2.04261514209e-09,612.631182773508,435.0635573634411,431.558482549217
9,-0.0628624,0.0807832,-0.0627231,0.00270762,2.37011e-05,0.000205863,-0.0061975,-0.0035393999999999,0.0091839999999999,0.00033253,-6.919100000000003e-06,0.0002510583,3.840900625000002e-05,1.25273523599993e-05,8.434585599999996e-05,1.105762009000001e-07,4.787394481000004e-11,6.303026999889e-08,0.00395168133376,0.00652592540224,0.00393418727361,7.3312060644e-06,5.6174214121e-10,4.2379574769e-08,611.9245466272016,432.6893979552672,431.8309535190808
