filename	acq_time	operator	randstr
anat/sub-p013_T1w.nii.gz	2023-05-17T10:15:23.727500	n/a	8940b522
func/sub-p013_task-PreExposure_run-01_bold.nii.gz	2023-05-17T10:30:24.257500	n/a	448194cf
func/sub-p013_task-PreTest_run-01_bold.nii.gz	2023-05-17T10:36:20.575000	n/a	aae07b9b
func/sub-p013_task-Repeated_run-01_bold.nii.gz	2023-05-17T11:30:26.277500	n/a	4f188acc
func/sub-p013_task-Repeated_run-02_bold.nii.gz	2023-05-17T11:41:24.422500	n/a	c9ee7781
func/sub-p013_task-Repeated_run-03_bold.nii.gz	2023-05-17T11:51:05.340000	n/a	c969b823
func/sub-p013_task-Repeated_run-04_bold.nii.gz	2023-05-17T11:57:45.180000	n/a	0a81cc9c
func/sub-p013_task-Repeated_run-05_bold.nii.gz	2023-05-17T12:04:46.057500	n/a	2d615dbf
func/sub-p013_task-Repeated_run-06_bold.nii.gz	2023-05-17T12:10:17.760000	n/a	19f4b911
func/sub-p013_task-PostTest_run-01_bold.nii.gz	2023-05-17T12:16:53.482500	n/a	6fb6095e
func/sub-p013_task-PostExposure_run-01_bold.nii.gz	2023-05-17T12:30:21.990000	n/a	a5f9d084
fmap/sub-p013_dir-AP_epi.nii.gz	2023-05-17T12:36:10.040000	n/a	cf1d2bfc
fmap/sub-p013_dir-PA_epi.nii.gz	2023-05-17T12:38:13.502500	n/a	92e0affa
