filename	acq_time	operator	randstr
anat/sub-p007_T1w.nii.gz	2023-04-20T13:31:05	n/a	3dd70fa2
func/sub-p007_task-PreExposure_run-01_bold.nii.gz	2023-04-20T13:33:50	n/a	83a1cce5
func/sub-p007_task-PreTest_run-01_bold.nii.gz	2023-04-20T13:40:28	n/a	6d1a5bd9
func/sub-p007_task-Repeated_run-01_bold.nii.gz	2023-04-20T14:06:28	n/a	5320b95f
func/sub-p007_task-Repeated_run-02_bold.nii.gz	2023-04-20T14:17:00	n/a	12662763
func/sub-p007_task-Repeated_run-03_bold.nii.gz	2023-04-20T14:24:51	n/a	8564c014
func/sub-p007_task-Repeated_run-04_bold.nii.gz	2023-04-20T14:32:48	n/a	3637f3a9
func/sub-p007_task-Repeated_run-05_bold.nii.gz	2023-04-20T14:40:32	n/a	155b1f74
func/sub-p007_task-Repeated_run-06_bold.nii.gz	2023-04-20T14:47:12	n/a	04dc7c83
func/sub-p007_task-PostTest_run-01_bold.nii.gz	2023-04-20T14:54:03	n/a	b4e9003c
func/sub-p007_task-PostExposure_run-01_bold.nii.gz	2023-04-20T15:07:47	n/a	1d576489
fmap/sub-p007_dir-AP_epi.nii.gz	2023-04-20T15:12:48	n/a	a7aa827e
fmap/sub-p007_dir-PA_epi.nii.gz	2023-04-20T15:13:52	n/a	7d12e031
