filename	acq_time	operator	randstr
anat/sub-s002_T1w.nii.gz	2023-04-13T14:21:39	n/a	fd341380
func/sub-s002_task-PreExposure_run-01_bold.nii.gz	2023-04-13T14:37:13	n/a	10f12313
func/sub-s002_task-PreTest_run-01_bold.nii.gz	2023-04-13T14:43:48	n/a	311c098e
func/sub-s002_task-Repeated_run-01_bold.nii.gz	2023-04-13T15:00:19	n/a	958ac447
func/sub-s002_task-Repeated_run-02_bold.nii.gz	2023-04-13T15:08:33	n/a	c14459d5
func/sub-s002_task-Repeated_run-03_bold.nii.gz	2023-04-13T15:15:28	n/a	5a822f79
func/sub-s002_task-Repeated_run-04_bold.nii.gz	2023-04-13T15:20:59	n/a	98e1009a
func/sub-s002_task-Repeated_run-05_bold.nii.gz	2023-04-13T15:26:13	n/a	3b76d07c
func/sub-s002_task-Repeated_run-06_bold.nii.gz	2023-04-13T15:31:28	n/a	50a3bef3
func/sub-s002_task-PostTest_run-01_bold.nii.gz	2023-04-13T15:36:39	n/a	d16c7718
func/sub-s002_task-PostExposure_run-01_bold.nii.gz	2023-04-13T15:48:13	n/a	c70b2981
fmap/sub-s002_dir-AP_epi.nii.gz	2023-04-13T15:53:48	n/a	1553aac5
fmap/sub-s002_dir-PA_epi.nii.gz	2023-04-13T15:54:39	n/a	cc8a59d9
