,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_derivative1,trans_y_derivative1,trans_z_derivative1,rot_x_derivative1,rot_y_derivative1,rot_z_derivative1,trans_x_derivative1_power2,trans_y_derivative1_power2,trans_z_derivative1_power2,rot_x_derivative1_power2,rot_y_derivative1_power2,rot_z_derivative1_power2,trans_x_power2,trans_y_power2,trans_z_power2,rot_x_power2,rot_y_power2,rot_z_power2,global_signal,csf,white_matter
0,-0.00785973,-0.000270757,-0.0391851,0.00201942,0.000307578,0.000409036,0.0004352500000001,-0.015375043,0.0049485,-3.1660000000000195e-05,-0.0001611579999999,-0.0002126839999999,1.894425625000875e-07,0.0002363919472518,2.448765225000001e-05,1.0023556000000123e-09,2.5971900963999992e-08,4.5234483856e-08,6.177535567290001e-05,7.3309353049e-08,0.00153547206201,4.078057136400001e-06,9.460422608399998e-08,1.67310449296e-07,686.0446119287988,503.5050772879687,462.6511630041559
1,-0.0074244799999999,-0.0156458,-0.0342366,0.00198776,0.00014642,0.000196352,0.0004352500000001,-0.015375043,0.0049485,-3.1660000000000195e-05,-0.0001611579999999,-0.0002126839999999,1.894425625000875e-07,0.0002363919472518,2.448765225000001e-05,1.0023556000000123e-09,2.5971900963999992e-08,4.5234483856e-08,5.512290327039851e-05,0.00024479105764,0.0011721447795599,3.951189817599999e-06,2.14388164e-08,3.8554107904e-08,683.4911408041795,500.3340760752408,462.0218137248874
2,-0.00705173,0.0207444,-0.030624,0.00188768,0.000271395,0.000246998,0.0003727499999999,0.0363902,0.0036126,-0.0001000799999999,0.000124975,5.0646e-05,1.389425624999255e-07,0.0013242466560399,1.3050878760000004e-05,1.0016006399999958e-08,1.5618750625000004e-08,2.565017316e-09,4.97268959929e-05,0.00043033013136,0.000937829376,3.5633357824e-06,7.3655246025e-08,6.100801200400001e-08,681.7659093857735,497.4985231868546,462.00174454612375
3,-0.0148403,0.00350161,-0.0193604,0.00197382,0.000155007,0.000278057,-0.00778857,-0.01724279,0.0112635999999999,8.613999999999974e-05,-0.000116388,3.1059e-05,6.066182264490001e-05,0.0002973138069841,0.0001268686849599,7.420099599999955e-09,1.3546166544000004e-08,9.646614810000002e-10,0.00022023450409,1.22612725921e-05,0.00037482508816,3.895965392399999e-06,2.4027170049e-08,7.731569524900002e-08,681.4755986347177,495.6002396834695,461.5351767986588
4,-0.0076507399999999,0.00849188,-0.0274898,0.0018579,0.000102191,0.000196352,0.0071895600000001,0.00499027,-0.0081294,-0.0001159199999999,-5.2816e-05,-8.1705e-05,5.168977299360145e-05,2.49027946729e-05,6.608714436000003e-05,1.3437446399999962e-08,2.789529856e-09,6.675707025000001e-09,5.853382254759847e-05,7.21120259344e-05,0.00075568910404,3.45179241e-06,1.0443000481e-08,3.8554107904e-08,682.8238940658418,499.07085625925146,461.8336773716151
5,-0.0124677,0.00353063,-0.019357,0.00157125,0.000188606,0.000196352,-0.0048169600000001,-0.00496125,0.0081328,-0.00028665,8.641499999999999e-05,0.0,2.3203103641600965e-05,2.46140015625e-05,6.614243584000004e-05,8.216822250000005e-08,7.467552225e-09,0.0,0.00015544354329,1.24653481969e-05,0.000374693449,2.4688265625e-06,3.557222323599999e-08,3.8554107904e-08,683.9536781225895,501.191332904114,462.38294509802114
6,5.6942e-05,0.0221219,-0.040325,0.00157125,0.000221149,0.000196352,0.012524642,0.01859127,-0.020968,0.0,3.2543e-05,0.0,0.0001568666572281,0.0003456353202129,0.000439657024,0.0,1.0590468490000003e-09,0.0,3.2423913639999996e-09,0.00048937845961,0.001626105625,2.4688265625e-06,4.8906880201e-08,3.8554107904e-08,685.868303345329,499.5139473749306,462.9869558193368
7,-0.00671208,0.00784047,-0.0410574,0.00131055,-1.24465e-05,0.000196352,-0.0067690219999999,-0.01428143,-0.0007324,-0.0002607,-0.0002335955,0.0,4.5819658836484e-05,0.0002039592428448,5.364097600000016e-07,6.796449e-08,5.456685762025e-08,0.0,4.50520179264e-05,6.14729698209e-05,0.00168571009476,1.7175413025e-06,1.5491536225e-10,3.8554107904e-08,686.6560171737818,499.7820470009488,463.15292500027937
8,0.00997778,0.0217581,-0.0544124,0.00134649,-0.000426794,4.22979e-05,0.01668986,0.0139176299999999,-0.0133549999999999,3.594000000000015e-05,-0.0004143475,-0.0001540541,0.0002785514268196,0.0001937004248168,0.0001783560249999,1.2916836000000103e-09,1.7168385075624997e-07,2.3732665726810005e-08,9.95560937284e-05,0.0004734149156099,0.00296070927376,1.8130353201000003e-06,1.8215311843600005e-07,1.78911234441e-09,686.65315883167,498.8934183425148,462.84043780354926
9,-0.0026962,0.0485387,-0.00815458,0.00167851,0.000213353,0.000196352,-0.01267398,0.0267805999999999,0.04625782,0.0003320199999999,0.000640147,0.0001540541,0.0001606297690404,0.0007172005363599,0.0021397859111524,1.1023728039999997e-07,4.09788181609e-07,2.3732665726810005e-08,7.269494440000001e-06,0.00235600539769,6.64971749764e-05,2.8173958201000003e-06,4.5519502609e-08,3.8554107904e-08,684.2083598399288,499.0642365153992,462.47984312644405
