filename	acq_time	operator	randstr
anat/sub-s013_T1w.nii.gz	2023-05-17T11:22:58.562500	n/a	77497d87
func/sub-s013_task-PreExposure_run-01_bold.nii.gz	2023-05-17T11:35:53.737500	n/a	e7c97fd8
func/sub-s013_task-PreTest_run-01_bold.nii.gz	2023-05-17T11:41:49.790000	n/a	97fcc374
func/sub-s013_task-Repeated_run-01_bold.nii.gz	2023-05-17T12:35:56.065000	n/a	06af76cb
func/sub-s013_task-Repeated_run-02_bold.nii.gz	2023-05-17T12:46:54.180000	n/a	7168c5c9
func/sub-s013_task-Repeated_run-03_bold.nii.gz	2023-05-17T12:56:34.257500	n/a	c48a4aef
func/sub-s013_task-Repeated_run-04_bold.nii.gz	2023-05-17T13:03:14.285000	n/a	79200785
func/sub-s013_task-Repeated_run-05_bold.nii.gz	2023-05-17T13:10:15.275000	n/a	1781001e
func/sub-s013_task-Repeated_run-06_bold.nii.gz	2023-05-17T13:15:47.447500	n/a	03069194
func/sub-s013_task-PostTest_run-01_bold.nii.gz	2023-05-17T13:22:23.070000	n/a	5ca63e1e
func/sub-s013_task-PostExposure_run-01_bold.nii.gz	2023-05-17T13:35:50.785000	n/a	9e525461
fmap/sub-s013_dir-AP_epi.nii.gz	2023-05-17T13:41:27.400000	n/a	661ee415
fmap/sub-s013_dir-PA_epi.nii.gz	2023-05-17T13:42:07.817500	n/a	feda8239
