filename	acq_time	operator	randstr
anat/sub-s010_T1w.nii.gz	2023-04-24T15:20:29.827500	n/a	6e15f9fe
func/sub-s010_task-PreExposure_run-01_bold.nii.gz	2023-04-24T15:29:10.945000	n/a	56378981
func/sub-s010_task-PreTest_run-01_bold.nii.gz	2023-04-24T15:35:26.132500	n/a	281ea543
func/sub-s010_task-PreTest_run-02_bold.nii.gz	2023-04-24T16:00:57.710000	n/a	923ff14b
func/sub-s010_task-Repeated_run-01_bold.nii.gz	2023-04-24T16:08:10.490000	n/a	a19fc2fb
func/sub-s010_task-Repeated_run-02_bold.nii.gz	2023-04-24T16:16:40.547500	n/a	a925c5e5
func/sub-s010_task-Repeated_run-03_bold.nii.gz	2023-04-24T16:23:13.457500	n/a	c46c8453
func/sub-s010_task-Repeated_run-04_bold.nii.gz	2023-04-24T16:29:34.062500	n/a	0d86a6ec
func/sub-s010_task-Repeated_run-05_bold.nii.gz	2023-04-24T16:35:17.065000	n/a	3f290c77
func/sub-s010_task-Repeated_run-06_bold.nii.gz	2023-04-24T16:40:53.747500	n/a	7697d451
func/sub-s010_task-PostTest_run-01_bold.nii.gz	2023-04-24T16:46:22.157500	n/a	d6e20c06
func/sub-s010_task-PostExposure_run-01_bold.nii.gz	2023-04-24T16:59:06.635000	n/a	39c9cc8d
fmap/sub-s010_dir-AP_epi.nii.gz	2023-04-24T17:04:01.240000	n/a	7945625d
fmap/sub-s010_dir-PA_epi.nii.gz	2023-04-24T17:04:42.965000	n/a	828ce3a6
