filename	acq_time	operator	randstr
anat/sub-p016_T1w.nii.gz	2023-05-19T10:37:37.735000	n/a	2e300b77
func/sub-p016_task-PreExposure_run-01_bold.nii.gz	2023-05-19T10:51:02.687500	n/a	e9a52a36
func/sub-p016_task-PreTest_run-01_bold.nii.gz	2023-05-19T10:59:06.152500	n/a	0275caad
func/sub-p016_task-Repeated_run-01_bold.nii.gz	2023-05-19T11:25:56.275000	n/a	103d6d99
func/sub-p016_task-Repeated_run-02_bold.nii.gz	2023-05-19T11:32:59.117500	n/a	122422f8
func/sub-p016_task-Repeated_run-03_bold.nii.gz	2023-05-19T11:38:33.207500	n/a	22db9295
func/sub-p016_task-Repeated_run-04_bold.nii.gz	2023-05-19T11:44:09.895000	n/a	0ef56265
func/sub-p016_task-Repeated_run-05_bold.nii.gz	2023-05-19T11:50:12.035000	n/a	0192c74e
func/sub-p016_task-Repeated_run-06_bold.nii.gz	2023-05-19T11:56:49.370000	n/a	f6242329
func/sub-p016_task-PostTest_run-01_bold.nii.gz	2023-05-19T12:02:42.667500	n/a	296e795d
func/sub-p016_task-PostExposure_run-01_bold.nii.gz	2023-05-19T12:14:34.202500	n/a	b8e9b4ed
fmap/sub-p016_dir-AP_epi.nii.gz	2023-05-19T12:19:39.907500	n/a	5a4ff8bd
fmap/sub-p016_dir-PA_epi.nii.gz	2023-05-19T12:20:23.462500	n/a	8c86772c
