,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_derivative1,trans_y_derivative1,trans_z_derivative1,rot_x_derivative1,rot_y_derivative1,rot_z_derivative1,trans_x_derivative1_power2,trans_y_derivative1_power2,trans_z_derivative1_power2,rot_x_derivative1_power2,rot_y_derivative1_power2,rot_z_derivative1_power2,trans_x_power2,trans_y_power2,trans_z_power2,rot_x_power2,rot_y_power2,rot_z_power2,global_signal,csf,white_matter
0,0.0147332,1.21485e-05,-8.855849999999998e-05,-0.0015828,-0.000346833,0.00024671,-0.00792765,-0.0639304485,0.0028197685,0.00054872,0.0002918224,-0.0002998463999999,6.284763452250002e-05,0.0040871022454111,7.95109439359225e-06,3.010936384000002e-07,8.516031314176e-08,8.990786359295998e-08,0.00021706718224,1.4758605225e-10,7.842607922249997e-09,2.5052558400000003e-06,1.20293129889e-07,6.086582409999999e-08,654.5840941691631,482.5137254759487,475.7008589163743
1,0.00680555,-0.0639183,0.00273121,-0.00103408,-5.50106e-05,-5.31364e-05,-0.00792765,-0.0639304485,0.0028197685,0.00054872,0.0002918224,-0.0002998463999999,6.284763452250002e-05,0.0040871022454111,7.95109439359225e-06,3.010936384000002e-07,8.516031314176e-08,8.990786359295998e-08,4.63155108025e-05,0.0040855490748899,7.4595080641e-06,1.0693214463999998e-06,3.0261661123599996e-09,2.82347700496e-09,653.8629423458704,476.3351582712461,475.611950280305
2,0.00688798,-0.000109077,0.011596,-0.00117906,-0.000365341,0.000128336,8.243000000000052e-05,0.063809223,0.00886479,-0.00014498,-0.0003103303999999,0.0001814724,6.794704900000086e-09,0.0040716169398637,7.858450174410002e-05,2.1019200400000025e-08,9.630495716416e-08,3.293223196176e-08,4.74442684804e-05,1.1897791929e-08,0.000134467216,1.3901824836e-06,1.3347404628099998e-07,1.6470128896e-08,654.7579345064572,474.8462383645893,475.9343643377018
3,2.68373e-06,0.015929,-4.85412e-05,-0.00113123,-0.000310276,0.0,-0.00688529627,0.0160380769999999,-0.0116445412,4.783000000000001e-05,5.5064999999999975e-05,-0.000128336,4.740730472567591e-05,0.0002572199138579,0.0001355953397584,2.2877089000000006e-09,3.032154224999997e-09,1.6470128896e-08,7.202406712899999e-12,0.0002537330409999,2.3562480974400003e-09,1.2796813129e-06,9.627119617600001e-08,0.0,655.1423190769277,475.5343329835084,476.5672759023208
4,-0.00321919,-0.0707248,5.4503e-05,-0.000588826,-0.000146398,0.0,-0.0032218737299999,-0.0866538,0.0001030442,0.000542404,0.000163878,0.0,1.0380470332064111e-05,0.00750888105444,1.0618107153640005e-08,2.942020992160001e-07,2.6855998884e-08,0.0,1.03631842561e-05,0.00500199733504,2.9705770090000003e-09,3.46716058276e-07,2.1432374404e-08,0.0,655.2174409248711,476.2372267199094,476.588316061223
5,1.33766e-05,0.0959406,0.0133342,-0.00101158,-0.00019219,0.000336683,0.0032325666,0.1666654,0.013279697,-0.000422754,-4.5791999999999984e-05,0.000336683,1.044948682343556e-05,0.02777735555716,0.0001763503524118,1.7872094451600004e-07,2.0969072639999987e-09,1.13355442489e-07,1.7893342756e-10,0.00920459872836,0.0001778008896399,1.0232940964e-06,3.69369961e-08,1.13355442489e-07,654.6811205008213,478.0216142242917,476.8864004953464
6,0.00489306,-0.0378742,0.000136301,-0.00068008,-8.73243e-05,0.00013932,0.0048796834,-0.1338148,-0.0131978989999999,0.0003315,0.0001048656999999,-0.000197363,2.3811310084235564e-05,0.01790640069904,0.0001741845380142,1.0989224999999998e-07,1.0996815036489995e-08,3.8952153769000007e-08,2.3942036163600003e-05,0.0014344550256399,1.8577962601e-08,4.625088064e-07,7.62553337049e-09,1.94100624e-08,653.8684959410708,476.0879486653094,476.6311101307308
7,0.00901128,0.0043535,0.0160545,-0.0010754,-0.000185491,0.0,0.00411822,0.0422276999999999,0.015918199,-0.00039532,-9.81667e-05,-0.00013932,1.6959735968399997e-05,0.0017831786472899,0.0002533890594036,1.5627790240000001e-07,9.63670098889e-09,1.94100624e-08,8.12031672384e-05,1.895296225e-05,0.0002577469702499,1.15648516e-06,3.4406911081e-08,0.0,655.2158091539824,476.81040297438216,476.8074533504388
8,0.00774803,-0.0511938,-0.0172733,-0.0010754,-5.96781e-05,0.0,-0.0012632499999999,-0.0555472999999999,-0.0333278,0.0,0.0001258129,0.0,1.595800562499999e-06,0.0030855025372899,0.0011107422528399,0.0,1.582888580641e-08,0.0,6.00319688809e-05,0.0026208051584399,0.0002983668928899,1.15648516e-06,3.56147561961e-09,0.0,655.4205429821211,478.1645865679647,476.4742399194462
9,0.00320293,0.0265395,0.000152593,-0.0013254,-4.41726e-05,0.000115343,-0.0045451,0.0777333,0.0174258929999999,-0.00025,1.5505500000000003e-05,0.000115343,2.065793401e-05,0.00604246592889,0.0003036617468474,6.25e-08,2.4042053025000005e-10,1.3304007649e-08,1.02587605849e-05,0.00070434506025,2.3284623649e-08,1.75668516e-06,1.95121859076e-09,1.3304007649e-08,656.0941995885775,476.846306920273,476.07110985422514
