filename	acq_time	operator	randstr
func/sub-p015_task-PreExposure_run-01_bold.nii.gz	2023-05-18T16:00:46.952500	n/a	9cf51102
func/sub-p015_task-PreTest_run-01_bold.nii.gz	2023-05-18T16:09:07.400000	n/a	0b278123
func/sub-p015_task-Repeated_run-01_bold.nii.gz	2023-05-18T16:35:20.965000	n/a	b9d03971
func/sub-p015_task-Repeated_run-02_bold.nii.gz	2023-05-18T16:45:57.187500	n/a	08e1a146
func/sub-p015_task-Repeated_run-03_bold.nii.gz	2023-05-18T16:55:15.187500	n/a	a0bb3b0b
func/sub-p015_task-Repeated_run-04_bold.nii.gz	2023-05-18T17:02:39.492500	n/a	46cbebe6
func/sub-p015_task-Repeated_run-05_bold.nii.gz	2023-05-18T17:08:24.190000	n/a	2c613017
func/sub-p015_task-Repeated_run-06_bold.nii.gz	2023-05-18T17:15:42.097500	n/a	b5bb946e
func/sub-p015_task-PostTest_run-01_bold.nii.gz	2023-05-18T17:21:17.710000	n/a	eeddf97f
func/sub-p015_task-PostExposure_run-01_bold.nii.gz	2023-05-18T17:36:23.542500	n/a	9f402d32
fmap/sub-p015_dir-AP_epi.nii.gz	2023-05-18T17:41:28.587500	n/a	b7cd534e
fmap/sub-p015_dir-PA_epi.nii.gz	2023-05-18T17:42:10.800000	n/a	2fdd8915
anat/sub-p015_T1w.nii.gz	2023-05-18T17:47:01.270000	n/a	02a7a4d5
