Time: 2023-05-26 09:17:54.511720, Key pressed: ctrl
Time: 2023-05-26 09:17:54.762724, Key pressed: ctrl
Time: 2023-05-26 09:17:54.768374, Key pressed: ctrl
Time: 2023-05-26 09:17:54.797058, Key pressed: ctrl
Time: 2023-05-26 09:17:54.802289, Key pressed: ctrl
Time: 2023-05-26 09:17:54.831380, Key pressed: ctrl
Time: 2023-05-26 09:17:54.837036, Key pressed: ctrl
Time: 2023-05-26 09:17:54.861275, Key pressed: ctrl
Time: 2023-05-26 09:17:54.866919, Key pressed: ctrl
Time: 2023-05-26 09:17:54.892079, Key pressed: ctrl
Time: 2023-05-26 09:17:54.897301, Key pressed: ctrl
Time: 2023-05-26 09:17:54.932882, Key pressed: ctrl
Time: 2023-05-26 09:17:54.950836, Key pressed: ctrl
Time: 2023-05-26 09:18:41.942043, Key pressed: esc
Time: 2023-05-26 09:18:48.622962, Key pressed: enter
