Time: 2023-05-19 10:41:37.306187, Key pressed: ctrl
Time: 2023-05-19 10:41:37.382054, Key pressed: alt
Time: 2023-05-19 10:41:37.387384, Key pressed: tab
Time: 2023-05-19 10:41:37.392661, Key pressed: ctrl
Time: 2023-05-19 10:41:37.602470, Key pressed: ctrl
Time: 2023-05-19 10:41:37.671427, Key pressed: r
Time: 2023-05-19 10:41:41.041588, Key pressed: s
Time: 2023-05-19 10:41:41.130496, Key pressed: k
Time: 2023-05-19 10:41:41.306057, Key pressed: y
Time: 2023-05-19 10:41:41.417786, Key pressed: r
Time: 2023-05-19 10:41:41.465793, Key pressed: a
Time: 2023-05-19 10:41:41.584198, Key pressed: 0
Time: 2023-05-19 10:41:41.873758, Key pressed: 1
Time: 2023-05-19 10:41:42.073912, Key pressed: 7
Time: 2023-05-19 10:41:42.436789, Key pressed: backspace
Time: 2023-05-19 10:41:42.536163, Key pressed: 6
Time: 2023-05-19 10:41:42.898155, Key pressed: enter
Time: 2023-05-19 10:48:05.728380, Key pressed: esc
Time: 2023-05-19 10:48:07.225036, Key pressed: esc
Time: 2023-05-19 10:48:07.863089, Key pressed: esc
Time: 2023-05-19 10:49:04.554531, Key pressed: 1
Time: 2023-05-19 10:49:05.730831, Key pressed: 2
Time: 2023-05-19 10:49:05.972944, Key pressed: 2
Time: 2023-05-19 10:49:06.665613, Key pressed: 3
Time: 2023-05-19 10:49:06.905733, Key pressed: 3
Time: 2023-05-19 10:49:07.915070, Key pressed: 4
Time: 2023-05-19 10:49:08.168197, Key pressed: 4
Time: 2023-05-19 10:49:08.201401, Key pressed: 4
Time: 2023-05-19 10:49:08.235344, Key pressed: 4
Time: 2023-05-19 10:49:08.264120, Key pressed: 4
Time: 2023-05-19 10:49:08.298158, Key pressed: 4
Time: 2023-05-19 10:49:08.337675, Key pressed: 4
Time: 2023-05-19 10:49:08.376187, Key pressed: 4
Time: 2023-05-19 10:49:08.405110, Key pressed: 4
Time: 2023-05-19 10:49:08.439300, Key pressed: 4
Time: 2023-05-19 10:49:08.478386, Key pressed: 4
Time: 2023-05-19 10:49:08.507468, Key pressed: 4
Time: 2023-05-19 10:49:08.546829, Key pressed: 4
Time: 2023-05-19 10:49:08.577064, Key pressed: 4
Time: 2023-05-19 10:49:13.574728, Key pressed: 1
Time: 2023-05-19 10:49:13.835745, Key pressed: 1
Time: 2023-05-19 10:49:14.013031, Key pressed: 2
Time: 2023-05-19 10:49:14.451169, Key pressed: 3
Time: 2023-05-19 10:49:14.790819, Key pressed: 4
Time: 2023-05-19 10:49:15.034300, Key pressed: 4
