Time: 2023-04-19 12:09:14.643208, Key pressed: s
Time: 2023-04-19 12:09:14.749833, Key pressed: k
Time: 2023-04-19 12:09:14.946494, Key pressed: y
Time: 2023-04-19 12:09:15.074784, Key pressed: r
Time: 2023-04-19 12:09:15.154431, Key pressed: a
Time: 2023-04-19 12:09:15.315157, Key pressed: 0
Time: 2023-04-19 12:09:15.499639, Key pressed: 0
Time: 2023-04-19 12:09:16.130729, Key pressed: 6
Time: 2023-04-19 12:09:16.869949, Key pressed: enter
Time: 2023-04-19 12:33:44.934050, Key pressed: 3
Time: 2023-04-19 12:38:01.664683, Key pressed: 4
Time: 2023-04-19 12:38:01.767796, Key pressed: 4
Time: 2023-04-19 12:41:28.459308, Key pressed: 4
Time: 2023-04-19 12:41:28.464765, Key pressed: 3
Time: 2023-04-19 12:43:02.571581, Key pressed: ctrl
Time: 2023-04-19 12:43:02.686256, Key pressed: t
Time: 2023-04-19 12:43:03.030002, Key pressed: y
Time: 2023-04-19 12:43:03.139329, Key pressed: o
Time: 2023-04-19 12:43:03.251483, Key pressed: u
Time: 2023-04-19 12:43:03.365087, Key pressed: t
Time: 2023-04-19 12:43:03.499425, Key pressed: enter
Time: 2023-04-19 12:47:58.088872, Key pressed: l
Time: 2023-04-19 12:47:58.184848, Key pressed: o
Time: 2023-04-19 12:47:58.352866, Key pressed: c
Time: 2023-04-19 12:47:58.793195, Key pressed: enter
Time: 2023-04-19 12:52:13.512896, Key pressed: esc
Time: 2023-04-19 12:52:37.997321, Key pressed: 1
Time: 2023-04-19 12:52:38.250534, Key pressed: 1
Time: 2023-04-19 12:52:38.284304, Key pressed: 1
Time: 2023-04-19 12:52:38.318275, Key pressed: 1
Time: 2023-04-19 12:52:38.352447, Key pressed: 1
Time: 2023-04-19 12:52:42.687836, Key pressed: 1
Time: 2023-04-19 12:52:42.948977, Key pressed: 1
Time: 2023-04-19 12:52:42.972392, Key pressed: 1
Time: 2023-04-19 12:56:31.808987, Key pressed: =
Time: 2023-04-19 12:56:33.307845, Key pressed: =
Time: 2023-04-19 12:56:34.793633, Key pressed: =
Time: 2023-04-19 12:56:36.294227, Key pressed: =
Time: 2023-04-19 12:56:37.788800, Key pressed: =
Time: 2023-04-19 12:56:39.293220, Key pressed: =
Time: 2023-04-19 12:56:40.808765, Key pressed: =
Time: 2023-04-19 12:56:42.307753, Key pressed: =
Time: 2023-04-19 12:56:43.792575, Key pressed: =
Time: 2023-04-19 12:56:45.298604, Key pressed: =
Time: 2023-04-19 12:56:46.798613, Key pressed: =
Time: 2023-04-19 12:56:48.303207, Key pressed: =
Time: 2023-04-19 12:56:49.803341, Key pressed: =
Time: 2023-04-19 12:56:51.298876, Key pressed: =
Time: 2023-04-19 12:56:52.798738, Key pressed: =
Time: 2023-04-19 12:56:54.297973, Key pressed: =
Time: 2023-04-19 12:56:55.802067, Key pressed: =
Time: 2023-04-19 12:56:57.302917, Key pressed: =
Time: 2023-04-19 12:56:58.799799, Key pressed: =
Time: 2023-04-19 12:57:00.288318, Key pressed: =
Time: 2023-04-19 12:57:01.799599, Key pressed: =
Time: 2023-04-19 12:57:03.293916, Key pressed: =
Time: 2023-04-19 12:57:04.799015, Key pressed: =
Time: 2023-04-19 12:57:06.299120, Key pressed: =
Time: 2023-04-19 12:57:07.799120, Key pressed: =
Time: 2023-04-19 12:57:09.293780, Key pressed: =
Time: 2023-04-19 12:57:10.787938, Key pressed: =
Time: 2023-04-19 12:57:12.298940, Key pressed: =
Time: 2023-04-19 12:57:13.794008, Key pressed: =
Time: 2023-04-19 12:57:15.293761, Key pressed: =
Time: 2023-04-19 12:57:16.809844, Key pressed: =
Time: 2023-04-19 12:57:18.294263, Key pressed: =
Time: 2023-04-19 12:57:19.793249, Key pressed: =
Time: 2023-04-19 12:57:21.292226, Key pressed: =
Time: 2023-04-19 12:57:22.797510, Key pressed: =
Time: 2023-04-19 12:57:24.297538, Key pressed: =
Time: 2023-04-19 12:57:25.797572, Key pressed: =
Time: 2023-04-19 12:57:27.293145, Key pressed: =
Time: 2023-04-19 12:57:28.792656, Key pressed: =
Time: 2023-04-19 12:57:30.293076, Key pressed: =
Time: 2023-04-19 12:57:31.793161, Key pressed: =
Time: 2023-04-19 12:57:33.293161, Key pressed: =
Time: 2023-04-19 12:57:34.798063, Key pressed: =
Time: 2023-04-19 12:57:36.293314, Key pressed: =
