Time: 2023-05-17 12:57:48.934515, Key pressed: p
Time: 2023-05-17 12:57:49.062060, Key pressed: r
Time: 2023-05-17 12:57:49.171360, Key pressed: i
Time: 2023-05-17 12:57:49.302433, Key pressed: s
Time: 2023-05-17 12:57:49.451396, Key pressed: m
Time: 2023-05-17 12:57:49.605823, Key pressed: a
Time: 2023-05-17 12:57:50.227251, Key pressed: 0
Time: 2023-05-17 12:57:50.349922, Key pressed: 1
Time: 2023-05-17 12:57:50.442835, Key pressed: 4
Time: 2023-05-17 12:57:50.942448, Key pressed: shift
Time: 2023-05-17 12:57:51.037870, Key pressed: −
Time: 2023-05-17 12:58:27.443895, Key pressed: r
Time: 2023-05-17 12:58:27.512372, Key pressed: e
Time: 2023-05-17 12:58:27.590534, Key pressed: s
Time: 2023-05-17 12:58:27.747743, Key pressed: t
Time: 2023-05-17 12:58:27.886819, Key pressed: a
Time: 2023-05-17 12:58:27.990257, Key pressed: r
Time: 2023-05-17 12:58:28.147646, Key pressed: t
Time: 2023-05-17 12:58:28.277901, Key pressed: enter
Time: 2023-05-17 12:58:30.144444, Key pressed: 1
Time: 2023-05-17 13:28:30.894374, Key pressed: help
Time: 2023-05-17 13:38:41.047241, Key pressed: esc
Time: 2023-05-17 13:40:56.741491, Key pressed: 1
Time: 2023-05-17 13:40:57.000813, Key pressed: 1
Time: 2023-05-17 13:40:57.035185, Key pressed: 1
Time: 2023-05-17 13:42:47.131816, Key pressed: =
Time: 2023-05-17 13:42:48.635482, Key pressed: =
Time: 2023-05-17 13:42:50.135549, Key pressed: =
Time: 2023-05-17 13:42:51.635589, Key pressed: =
Time: 2023-05-17 13:42:53.135434, Key pressed: =
Time: 2023-05-17 13:42:54.635859, Key pressed: =
Time: 2023-05-17 13:42:56.131412, Key pressed: =
Time: 2023-05-17 13:42:57.635551, Key pressed: =
Time: 2023-05-17 13:42:59.131676, Key pressed: =
Time: 2023-05-17 13:43:00.635675, Key pressed: =
Time: 2023-05-17 13:43:02.132356, Key pressed: =
Time: 2023-05-17 13:43:03.631235, Key pressed: =
Time: 2023-05-17 13:43:05.135674, Key pressed: =
Time: 2023-05-17 13:43:06.635543, Key pressed: =
Time: 2023-05-17 13:43:08.126627, Key pressed: =
Time: 2023-05-17 13:43:09.620986, Key pressed: =
Time: 2023-05-17 13:43:11.135460, Key pressed: =
Time: 2023-05-17 13:43:12.634890, Key pressed: =
Time: 2023-05-17 13:43:14.125960, Key pressed: =
Time: 2023-05-17 13:43:15.634642, Key pressed: =
Time: 2023-05-17 13:43:17.134196, Key pressed: =
Time: 2023-05-17 13:43:18.635442, Key pressed: =
Time: 2023-05-17 13:43:20.134736, Key pressed: =
Time: 2023-05-17 13:43:21.636218, Key pressed: =
Time: 2023-05-17 13:43:23.134676, Key pressed: =
Time: 2023-05-17 13:43:24.626199, Key pressed: =
Time: 2023-05-17 13:43:26.134343, Key pressed: =
Time: 2023-05-17 13:43:27.630612, Key pressed: =
Time: 2023-05-17 13:43:29.134969, Key pressed: =
Time: 2023-05-17 13:43:30.634962, Key pressed: =
Time: 2023-05-17 13:43:32.125817, Key pressed: =
Time: 2023-05-17 13:43:33.620616, Key pressed: =
Time: 2023-05-17 13:43:35.120705, Key pressed: =
Time: 2023-05-17 13:43:36.634605, Key pressed: =
Time: 2023-05-17 13:43:38.135223, Key pressed: =
Time: 2023-05-17 13:43:39.630502, Key pressed: =
Time: 2023-05-17 13:43:41.130734, Key pressed: =
Time: 2023-05-17 13:43:42.634695, Key pressed: =
Time: 2023-05-17 13:43:44.130458, Key pressed: =
Time: 2023-05-17 13:43:45.625187, Key pressed: =
Time: 2023-05-17 13:43:47.134838, Key pressed: =
Time: 2023-05-17 13:43:48.634816, Key pressed: =
Time: 2023-05-17 13:43:50.125616, Key pressed: =
Time: 2023-05-17 13:43:51.635232, Key pressed: =
Time: 2023-05-17 13:43:53.130702, Key pressed: =
Time: 2023-05-17 13:43:54.630631, Key pressed: =
Time: 2023-05-17 13:43:56.134723, Key pressed: =
Time: 2023-05-17 13:43:57.626183, Key pressed: =
Time: 2023-05-17 13:43:59.135287, Key pressed: =
Time: 2023-05-17 13:44:00.634787, Key pressed: =
Time: 2023-05-17 13:44:02.135645, Key pressed: =
