,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_derivative1,trans_y_derivative1,trans_z_derivative1,rot_x_derivative1,rot_y_derivative1,rot_z_derivative1,trans_x_derivative1_power2,trans_y_derivative1_power2,trans_z_derivative1_power2,rot_x_derivative1_power2,rot_y_derivative1_power2,rot_z_derivative1_power2,trans_x_power2,trans_y_power2,trans_z_power2,rot_x_power2,rot_y_power2,rot_z_power2,global_signal,csf,white_matter
0,-0.181151,-0.0195299,-0.123262,0.00121786,0.00096386,-0.000150646,0.0053489999999999,0.0488524,-0.000131,-0.000871155,-0.0001643159999999,7.060000000000031e-07,2.861180099999992e-05,0.00238655698576,1.7161000000001602e-08,7.589110340250001e-07,2.6999747855999988e-08,4.984360000000043e-13,0.032815684801,0.00038141699401,0.015193520644,1.4831829796000005e-06,9.290260996e-07,2.2694217316e-08,714.7881156131141,515.2917941517129,516.1440802016295
1,-0.175802,0.0293225,-0.123393,0.000346705,0.000799544,-0.00014994,0.0053489999999999,0.0488524,-0.000131,-0.000871155,-0.0001643159999999,7.060000000000031e-07,2.861180099999992e-05,0.00238655698576,1.7161000000001602e-08,7.589110340250001e-07,2.6999747855999988e-08,4.984360000000043e-13,0.030906343204,0.00085980900625,0.015225832449,1.20204357025e-07,6.392706079360001e-07,2.24820036e-08,712.9703451640314,514.9051922323941,515.8945759164635
2,-0.176188,-0.00842344,-0.111786,0.00108148,0.000656849,-2.44679e-05,-0.0003859999999999,-0.03774594,0.011607,0.0007347749999999,-0.0001426949999999,0.0001254721,1.4899599999999806e-07,0.0014247559864836,0.000134722449,5.398943006249999e-07,2.0361863024999992e-08,1.5743247878409996e-08,0.031042211344,7.095434143360002e-05,0.0124961097959999,1.1695989903999998e-06,4.3145060880100004e-07,5.9867813041e-10,714.8865034887832,510.591519343495,517.1697192706633
3,-0.159238,0.0117576,-0.126481,0.00011899,0.000199748,-0.00015163,0.01695,0.02018104,-0.014695,-0.0009624899999999,-0.000457101,-0.0001271621,0.0002873025,0.0004072743754816,0.000215943025,9.263870000999998e-07,2.0894132420100002e-07,1.617019967641e-08,0.025356740644,0.00013824115776,0.015997443361,1.41586201e-08,3.9899263504e-08,2.2991656900000003e-08,717.7558200660759,516.5970206132065,517.1210605131928
4,-0.159242,-0.0324746,-0.128109,0.00089932,-8.49786e-05,-0.000398601,-4.000000000004e-06,-0.0442322,-0.0016279999999999,0.00078033,-0.0002847266,-0.000246971,1.6000000000032004e-11,0.00195648751684,2.650383999999969e-06,6.089149089e-07,8.106923674756e-08,6.099467484100001e-08,0.0253580145639999,0.0010545996451599,0.016411915881,8.087764624e-07,7.22136245796e-09,1.58882757201e-07,718.7098839954115,516.5131856666139,517.4583595499862
5,-0.143577,0.0377835,-0.106211,0.000321817,-8.49786e-05,-0.000107365,0.0156649999999999,0.0702580999999999,0.021898,-0.000577503,0.0,0.000291236,0.0002453922249999,0.0049362006156099,0.000479522404,3.335097150090001e-07,0.0,8.4818407696e-08,0.020614354929,0.0014275928722499,0.011280776521,1.03566181489e-07,7.22136245796e-09,1.1527243225e-08,718.721940570568,519.4523926158357,516.8402474327013
6,-0.145922,-0.00382493,-0.092202,0.0008667269999999,-0.00029587,-0.00051022,-0.0023449999999999,-0.0416084299999999,0.0140089999999999,0.0005449099999999,-0.0002108914,-0.000402855,5.499024999999934e-06,0.0017312614470648,0.0001962520809999,2.969269080998911e-07,4.447518259396e-08,1.6229215102500005e-07,0.0212932300839999,1.4630089504899998e-05,0.008501208804,7.512156925288267e-07,8.75390569e-08,2.603244484e-07,718.7687365082685,518.4360496327281,517.2492530744057
7,-0.141488,0.0237989,-0.0819681,0.000265567,-0.000227486,-0.000149031,0.0044339999999999,0.02762383,0.0102339,-0.0006011599999999,6.8384e-05,0.000361189,1.966035599999994e-05,0.0007630759838689,0.00010473270921,3.613933455998798e-07,4.676371456e-09,1.3045749372100006e-07,0.020018854144,0.00056638764121,0.00671876941761,7.052583148899998e-08,5.1749880196e-08,2.2210238961e-08,716.8413699388104,519.0230722523935,516.4058674713597
8,-0.106249,-0.0475212,0.00843899,-0.00191876,-0.00100296,-8.47183e-05,0.035239,-0.0713201,0.09040709,-0.002184327,-0.000775474,6.431269999999998e-05,0.001241787121,0.00508655666401,0.008173441922268,4.771284442928999e-06,6.013599246759999e-07,4.136123381289998e-09,0.011288850001,0.00225826444944,7.12165522201e-05,3.6816399376e-06,1.0059287616e-06,7.177190354890001e-09,717.5847756866815,511.4305807834897,516.581614701543
9,-0.0612204,-0.0469797,-0.0202476,0.000244217,-0.00183099,-6.16549e-05,0.0450285999999999,0.0005415,-0.02868659,0.002162977,-0.00082803,2.3063400000000007e-05,0.0020275748179599,2.932222500000004e-07,0.0008229204458281,4.678469502529e-06,6.856336809e-07,5.319204195600004e-10,0.00374793737616,0.00220709221209,0.00040996530576,5.9641943089e-08,3.3525243801e-06,3.80132669401e-09,715.9998478864719,514.8656776715799,515.7478898728732
10,-0.0668906,0.0413547,0.0369209,0.000244217,-0.00140562,4.59057e-05,-0.0056701999999999,0.0883344,0.0571685,0.0,0.00042537,0.0001075606,3.215116803999992e-05,0.00780296622336,0.0032682373922499,0.0,1.809396369e-07,1.1569282672359998e-08,0.00447435236836,0.00171021121209,0.00136315285681,5.9641943089e-08,1.9757675844e-06,2.10733329249e-09,715.229842002445,517.010855540654,516.0943173556589
11,-0.0755669,0.00415818,0.0214292,0.00111779,-0.00140562,-0.000161018,-0.0086763,-0.03719652,-0.0154917,0.000873573,0.0,-0.0002069237,7.527818169000021e-05,0.0013835811001104,0.00023999276889,7.63129786329e-07,0.0,4.281741762169e-08,0.00571035637561,1.72904609124e-05,0.0004592106126399,1.2494544841e-06,1.9757675844e-06,2.5926796324e-08,714.403443566115,510.84765201471953,515.2002816926688
12,-0.0745147,0.0116948,0.0227037,0.00166102,-0.0011307,-0.000133003,0.0010522,0.00753662,0.0012745,0.00054323,0.0002749199999999,2.8014999999999995e-05,1.1071248400000066e-06,5.68006410244e-05,1.6243502500000034e-06,2.950988329e-07,7.558100639999994e-08,7.848402249999995e-10,0.00555244051609,0.00013676834704,0.00051545799369,2.7589874404e-06,1.2784824900000003e-06,1.7689798009e-08,716.2624315375294,512.4972959319598,517.2386065067258
13,-0.0835529,-0.0534606,0.0766696,0.00187917,-0.00140562,-0.00051022,-0.0090381999999999,-0.0651554,0.0539659,0.00021815,-0.0002749199999999,-0.000377217,8.168905923999993e-05,0.00424522614916,0.00291231836281,4.7589422500000034e-08,7.558100639999994e-08,1.42292665089e-07,0.00698108709841,0.0028580357523599,0.00587822756416,3.5312798889000003e-06,1.9757675844e-06,2.603244484e-07,714.0876392089966,513.435855748059,514.3403544779867
