,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_derivative1,trans_y_derivative1,trans_z_derivative1,rot_x_derivative1,rot_y_derivative1,rot_z_derivative1,trans_x_derivative1_power2,trans_y_derivative1_power2,trans_z_derivative1_power2,rot_x_derivative1_power2,rot_y_derivative1_power2,rot_z_derivative1_power2,trans_x_power2,trans_y_power2,trans_z_power2,rot_x_power2,rot_y_power2,rot_z_power2,global_signal,csf,white_matter
0,0.0145697,0.0436278,-0.153048,-0.0086902999999999,0.002,0.0007249949999999,-0.0902578999999999,0.0714751999999999,0.066228,0.0086934147499998,-0.001179118,-0.0009423359999999,0.0081464885124099,0.0051087042150399,0.004386147984,7.557546001551581e-05,1.3903192579240002e-06,8.879971368958116e-07,0.0002122761580899,0.00190338493284,0.0234236903039999,7.552131408999824e-05,4e-06,5.25617750024855e-07,653.4935984691376,528.8504701299179,447.8825828997604
1,-0.0756881999999999,0.115103,-0.0868199999999999,3.11475e-06,0.000820882,-0.000217341,-0.0902578999999999,0.0714751999999999,0.066228,0.0086934147499998,-0.001179118,-0.0009423359999999,0.0081464885124099,0.0051087042150399,0.004386147984,7.557546001551581e-05,1.3903192579240002e-06,8.879971368958116e-07,0.0057287036192399,0.013248700609,0.0075377123999999,9.7016675625e-12,6.73847257924e-07,4.7237110281e-08,650.0584181938384,520.7048085852164,446.0485427586498
2,-0.0880982,0.0670289,0.0278947,-0.000323461,-0.000138802,-0.000312042,-0.0124100000000001,-0.0480740999999999,0.1147146999999998,-0.00032657575,-0.0009596839999999,-9.4701e-05,0.0001540081,0.0023111190908099,0.0131594623960899,1.066517204880625e-07,9.209933798559998e-07,8.968279401000003e-09,0.00776129284324,0.00449287343521,0.00077811428809,1.0462701852100001e-07,1.9265995204e-08,9.737020976400001e-08,654.2123754524167,519.795902045573,448.0675369882525
3,-0.138078,-0.0420099,0.00202001,0.000782048,0.000594374,0.000509085,-0.0499798,-0.1090388,-0.02587469,0.001105509,0.000733176,0.000821127,0.00249798040804,0.01188945990544,0.0006694995825961,1.222150149081e-06,5.375470469760001e-07,6.74249550129e-07,0.019065534084,0.00176483169801,4.0804404001e-06,6.11599074304e-07,3.532804518760001e-07,2.591675372250001e-07,650.1153949994135,523.3332434093269,446.60642650706046
4,-0.145365,0.0402594,0.043598,0.00401931,-9.08866e-05,7.17039e-05,-0.0072869999999999,0.0822693,0.0415779899999999,0.003237262,-0.0006852606,-0.0004373811,5.310036899999982e-05,0.00676823772249,0.00172872925244,1.0479865256644e-05,4.695820899123601e-07,1.9130222663721005e-07,0.0211309832249999,0.00162081928836,0.0019007856039999,1.61548528761e-05,8.26037405956e-09,5.14144927521e-09,651.8855832000991,522.4796627475621,446.8500223945138
5,-0.154791,-0.0692579,-0.0463209,0.00376931,0.000720338,-0.00119075,-0.009426,-0.1095173,-0.0899189,-0.0002499999999999,0.0008112245999999,-0.0012624539,8.884947600000034e-05,0.01199403899929,0.0080854085772099,6.249999999999989e-08,6.580853516451599e-07,1.59378984962521e-06,0.023960253681,0.00479665671241,0.00214562577681,1.42076978761e-05,5.188868342439999e-07,1.4178855625e-06,650.5359079112427,518.1451080282116,446.01398343017655
6,-0.118696,-0.091082,0.0280216,-0.00357049,0.00182827,-0.00196765,0.036095,-0.0218241,0.0743425,-0.0073398,0.0011079319999999,-0.0007769,0.001302849025,0.0004762913408099,0.00552680730625,5.387266404e-05,1.2275133166239996e-06,6.035736100000001e-07,0.0140887404159999,0.0082959307239999,0.00078521006656,1.27483988401e-05,3.3425711929e-06,3.8716465225000005e-06,650.4495977485675,521.6704729666365,445.60667322775726
7,-0.0909398,0.0832887999999999,-0.0127077,0.00204714,0.00082284,-0.00131721,0.0277561999999999,0.1743707999999998,-0.0407293,0.00561763,-0.0010054299999999,0.00065044,0.0007704066384399,0.0304051758926399,0.00165887587849,3.15577668169e-05,1.0108894848999995e-06,4.230721935999999e-07,0.00827004722404,0.0069370242054399,0.00016148563929,4.1907821796e-06,6.770656656e-07,1.7350421841e-06,649.8049984265117,513.5800071212774,446.2103976995023
8,-0.100002,-0.109518,0.0461438,-0.00032885,0.000741188,-0.00115844,-0.0090621999999999,-0.1928067999999999,0.0588515,-0.0023759899999999,-8.165199999999998e-05,0.00015877,8.212346883999986e-05,0.0371744621262399,0.00346349905225,5.645328480099999e-06,6.6670491039999975e-09,2.5207912900000043e-08,0.010000400004,0.011994192324,0.00212925027844,1.081423225e-07,5.49359651344e-07,1.3419832336e-06,650.1342953654404,514.0944726962803,446.4949713318396
9,-0.101414,-0.029695,-0.0617936,-0.00204572,0.000741188,-0.00187649,-0.001412,0.079823,-0.1079373999999999,-0.00171687,0.0,-0.00071805,1.9937440000000297e-06,0.006371711329,0.0116504823187599,2.9476425969000003e-06,0.0,5.155958025000001e-07,0.010284799396,0.000881793025,0.0038184490009599,4.1849703184e-06,5.49359651344e-07,3.5212147201e-06,654.5519167765453,520.170295515641,448.184963614953
10,-0.0777395,0.0223328,-0.145397,-0.00141424,0.00055888,-0.00145256,0.0236745,0.0520278,-0.0836034,0.00063148,-0.000182308,0.0004239299999999,0.00056048195025,0.00270689197284,0.0069895284915599,3.9876699040000004e-07,3.323620686400002e-08,1.797166448999999e-07,0.00604342986025,0.00049875395584,0.021140287609,2.0000747776e-06,3.123468544e-07,2.1099305536e-06,653.2927009795777,522.823073726018,448.055200756154
11,-0.056117,0.0179015,-0.141952,-0.00119311,9.55528e-05,-0.00145503,0.0216225,-0.0044312999999999,0.003445,0.0002211299999999,-0.0004633272,-2.4699999999998595e-06,0.00046753250625,1.963641969e-05,1.1868025000000024e-05,4.8898476899999974e-08,2.1467209425984e-07,6.100899999999306e-12,0.003149117689,0.00032046370225,0.020150370304,1.4235114721000002e-06,9.13033758784e-09,2.1171123009e-06,651.0751643375654,518.3894531406307,447.27619451702594
12,-0.0332875,0.0174992,-0.144236,-0.00136392,0.000304027,-0.00129084,0.0228295,-0.0004023,-0.002284,-0.0001708099999999,0.0002084742,0.00016419,0.00052118607025,1.6184529000000108e-07,5.216656000000037e-06,2.9176056099999992e-08,4.3461492065640004e-08,2.695835610000001e-08,0.0011080576562499,0.0003062220006399,0.020804023696,1.8602777664e-06,9.243241672900001e-08,1.6662679055999998e-06,651.495615523836,517.0486142179257,446.6951758637811
13,-0.0168868,0.0875779,-0.172126,0.000270091,0.000608952,0.000373511,0.0164006999999999,0.0700787,-0.0278899999999999,0.001634011,0.0003049249999999,0.001664351,0.0002689829604899,0.0049110241936899,0.0007778520999999,2.669991948121e-06,9.297925562499996e-08,2.770064251201e-06,0.00028516401424,0.00766988856841,0.029627359876,7.294914828100001e-08,3.708225383040001e-07,1.39510467121e-07,649.254747306533,516.5833561296006,446.4603047317829
14,-0.0749627999999999,0.136177,-0.0776468,0.00404448,0.00050749,-0.00012909,-0.0580759999999999,0.0485990999999999,0.0944792,0.0037743889999999,-0.0001014619999999,-0.000502601,0.0033728217759999,0.0023618725208099,0.00892631923264,1.4246012323320995e-05,1.0294537443999994e-08,2.52607765201e-07,0.0056194213838399,0.0185441753289999,0.00602902555024,1.63578184704e-05,2.575461001e-07,1.66642281e-08,648.6892047081838,516.3082888826417,447.4805111263336
15,-0.124756,0.12301,0.0386408,0.00558992,0.00010172,-0.00038708,-0.0497932000000001,-0.0131669999999999,0.1162876,0.00154544,-0.0004057699999999,-0.00025799,0.00247936276624,0.0001733698889999,0.01352280591376,2.388384793600001e-06,1.6464929289999996e-07,6.655884009999999e-08,0.015564059536,0.0151314600999999,0.00149311142464,3.12472056064e-05,1.0346958399999998e-08,1.498309264e-07,648.3462479031489,513.437591802691,446.5807707200149
16,-0.147861,-0.0370319,0.142191,0.000161905,0.00010172,-0.00164565,-0.0231049999999999,-0.1600419,0.1035502,-0.005428015,0.0,-0.00125857,0.0005338410249999,0.0256134097556099,0.01072264392004,2.9463346840225e-05,0.0,1.5839984449000003e-06,0.0218628753209999,0.00137136161761,0.020218280481,2.6213229025e-08,1.0346958399999998e-08,2.7081639225e-06,648.2259022674914,517.9825150365165,446.0645619817806
17,-0.0518142,-0.105646,0.0798322,0.00013205,-0.000354764,-0.0012227,0.0960467999999999,-0.0686141,-0.0623588,-2.985499999999999e-05,-0.0004564839999999,0.00042295,0.0092249877902399,0.00470789471881,0.00388861993744,8.913210249999993e-10,2.0837764225600002e-07,1.7888670250000006e-07,0.0026847113216399,0.011161077316,0.00637318015684,1.7437202500000006e-08,1.25857495696e-07,1.49499529e-06,649.8118780829315,521.2772036088217,446.1926084952442
18,-0.00896189,-0.0739979,0.0490534,1.21414e-05,0.00010172,-0.0007858299999999,0.04285231,0.0316481,-0.0307788,-0.0001199086,0.0004564839999999,0.0004368700000001,0.001836320472336,0.00100160223361,0.00094733452944,1.4378072353960002e-08,2.0837764225600002e-07,1.9085539690008736e-07,8.03154723721e-05,0.00547568920441,0.0024062360515599,1.4741359396e-10,1.0346958399999998e-08,6.175287888998429e-07,648.2988906829534,517.690003865709,445.4309444954432
19,0.014407,-0.0213753,0.0278312,-5.86195e-05,-0.000203099,-0.000203835,0.02336889,0.0526226,-0.0212221999999999,-7.07609e-05,-0.000304819,0.0005819949999999,0.0005461050198321,0.00276913803076,0.0004503817728399,5.00710496881e-09,9.291462276100001e-08,3.387181800248836e-07,0.000207561649,0.00045690345009,0.00077457569344,3.4362457802499994e-09,4.1249203801e-08,4.1548707225e-08,648.9705552907525,519.0950208067532,445.3149839137167
20,0.00341316,0.0338392,-0.00242341,-0.000361159,-5.16623e-05,-0.000260124,-0.01099384,0.0552145,-0.03025461,-0.0003025395,0.0001514366999999,-5.6288999999999976e-05,0.0001208645179455,0.00304864101025,0.0009153414262521,9.153014906025001e-08,2.293307410689e-08,3.168451520999997e-09,1.16496611856e-05,0.00114509145664,5.8729160281e-06,1.3043582328100001e-07,2.66899324129e-09,6.7664495376e-08,651.7689335537193,521.9663687793849,445.9200314016578
