filename	acq_time	operator	randstr
anat/sub-p010_T1w.nii.gz	2023-04-24T14:11:49.767500	n/a	6a8e9543
func/sub-p010_task-PreExposure_run-01_bold.nii.gz	2023-04-24T14:24:13.485000	n/a	6abad1d3
func/sub-p010_task-PreTest_run-01_bold.nii.gz	2023-04-24T14:30:28.382500	n/a	e552be6c
func/sub-p010_task-PreTest_run-02_bold.nii.gz	2023-04-24T14:56:00.467500	n/a	1ffd209c
func/sub-p010_task-Repeated_run-01_bold.nii.gz	2023-04-24T15:03:13.130000	n/a	61d6605f
func/sub-p010_task-Repeated_run-02_bold.nii.gz	2023-04-24T15:11:43.262500	n/a	c464f12f
func/sub-p010_task-Repeated_run-03_bold.nii.gz	2023-04-24T15:18:16.105000	n/a	169cc518
func/sub-p010_task-Repeated_run-04_bold.nii.gz	2023-04-24T15:24:36.610000	n/a	f3b7a9c8
func/sub-p010_task-Repeated_run-05_bold.nii.gz	2023-04-24T15:30:19.760000	n/a	5ab95558
func/sub-p010_task-Repeated_run-06_bold.nii.gz	2023-04-24T15:35:56.790000	n/a	9c4969e4
func/sub-p010_task-PostTest_run-01_bold.nii.gz	2023-04-24T15:41:24.842500	n/a	9f0b032b
func/sub-p010_task-PostExposure_run-01_bold.nii.gz	2023-04-24T15:54:09.595000	n/a	71b34691
fmap/sub-p010_dir-AP_epi.nii.gz	2023-04-24T15:59:05.277500	n/a	b678b6ac
fmap/sub-p010_dir-PA_epi.nii.gz	2023-04-24T15:59:48.692500	n/a	6877a47d
