_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.repeatedURLs,data.controlURLs,data.roleList,data.name,data.bonus,data.scannerName,data.role,data.tangramURLs,data.clicked,data.exitTimeoutId,data.exited
GkYj49sqwQfQJPHCm,,2023-04-13T17:35:16Z,,,,2023-04-13T18:50:24Z,finished,,,,2023-04-13T16:21:02Z,"/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_G.png,/experiment/tangram_AD.png,/experiment/tangram_Z.png,/experiment/tangram_AH.png,/experiment/tangram_AI.png,/experiment/tangram_AF.png,/experiment/tangram_Q.png,/experiment/tangram_X.png,/experiment/tangram_M.png,/experiment/tangram_D.png,/experiment/tangram_R.png,/experiment/tangram_AC.png,/experiment/tangram_B.png,/experiment/tangram_AB.png,/experiment/tangram_H.png,/experiment/tangram_W.png","/experiment/tangram_T.png,/experiment/tangram_S.png,/experiment/tangram_AJ.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_AA.png,/experiment/tangram_AG.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_AE.png,/experiment/tangram_Y.png,/experiment/tangram_O.png,/experiment/tangram_P.png,/experiment/tangram_N.png,/experiment/tangram_C.png,/experiment/tangram_V.png,/experiment/tangram_E.png,/experiment/tangram_U.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,5.189999999999999,Minu,speaker,"/experiment/tangram_T.png,/experiment/tangram_S.png,/experiment/tangram_AJ.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_AA.png,/experiment/tangram_AG.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_AE.png,/experiment/tangram_Y.png,/experiment/tangram_O.png,/experiment/tangram_P.png,/experiment/tangram_N.png,/experiment/tangram_C.png,/experiment/tangram_V.png,/experiment/tangram_E.png,/experiment/tangram_U.png",false,,
57E56sghFzwNAwwYk,,2023-04-13T17:35:17Z,,,,2023-04-13T18:50:24Z,finished,,,,2023-04-13T16:22:00Z,"/experiment/tangram_Q.png,/experiment/tangram_AF.png,/experiment/tangram_AH.png,/experiment/tangram_AC.png,/experiment/tangram_Z.png,/experiment/tangram_X.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_W.png,/experiment/tangram_D.png,/experiment/tangram_R.png,/experiment/tangram_B.png,/experiment/tangram_AB.png,/experiment/tangram_I.png,/experiment/tangram_AD.png,/experiment/tangram_H.png,/experiment/tangram_M.png,/experiment/tangram_AI.png","/experiment/tangram_AG.png,/experiment/tangram_AA.png,/experiment/tangram_AE.png,/experiment/tangram_S.png,/experiment/tangram_N.png,/experiment/tangram_C.png,/experiment/tangram_T.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_Y.png,/experiment/tangram_F.png,/experiment/tangram_P.png,/experiment/tangram_AJ.png,/experiment/tangram_L.png,/experiment/tangram_O.png,/experiment/tangram_V.png,/experiment/tangram_K.png,/experiment/tangram_U.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,5.189999999999999,Repi,listener,"/experiment/tangram_AG.png,/experiment/tangram_AA.png,/experiment/tangram_AE.png,/experiment/tangram_S.png,/experiment/tangram_N.png,/experiment/tangram_C.png,/experiment/tangram_T.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_Y.png,/experiment/tangram_F.png,/experiment/tangram_P.png,/experiment/tangram_AJ.png,/experiment/tangram_L.png,/experiment/tangram_O.png,/experiment/tangram_V.png,/experiment/tangram_K.png,/experiment/tangram_U.png",false,,
5kfvkxjGv9wcx4g7B,,2023-04-15T15:59:13Z,,,,2023-04-15T17:25:03Z,finished,,,,2023-04-15T15:09:13Z,"/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_Q.png,/experiment/tangram_AI.png,/experiment/tangram_H.png,/experiment/tangram_AF.png,/experiment/tangram_AC.png,/experiment/tangram_AA.png,/experiment/tangram_K.png,/experiment/tangram_V.png,/experiment/tangram_X.png,/experiment/tangram_A.png,/experiment/tangram_Y.png,/experiment/tangram_AG.png,/experiment/tangram_AE.png,/experiment/tangram_AB.png,/experiment/tangram_T.png,/experiment/tangram_L.png","/experiment/tangram_F.png,/experiment/tangram_U.png,/experiment/tangram_W.png,/experiment/tangram_M.png,/experiment/tangram_Z.png,/experiment/tangram_O.png,/experiment/tangram_AD.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_R.png,/experiment/tangram_AJ.png,/experiment/tangram_J.png,/experiment/tangram_N.png,/experiment/tangram_I.png,/experiment/tangram_S.png,/experiment/tangram_C.png,/experiment/tangram_AH.png,/experiment/tangram_P.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,5.129999999999998,Repi,listener,"/experiment/tangram_F.png,/experiment/tangram_U.png,/experiment/tangram_W.png,/experiment/tangram_M.png,/experiment/tangram_Z.png,/experiment/tangram_O.png,/experiment/tangram_AD.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_R.png,/experiment/tangram_AJ.png,/experiment/tangram_J.png,/experiment/tangram_N.png,/experiment/tangram_I.png,/experiment/tangram_S.png,/experiment/tangram_C.png,/experiment/tangram_AH.png,/experiment/tangram_P.png",false,,
oYMLFC2AsuPK2MXEa,,2023-04-15T15:59:11Z,,,,2023-04-15T17:25:03Z,finished,,,,2023-04-15T15:49:36Z,"/experiment/tangram_L.png,/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_AF.png,/experiment/tangram_V.png,/experiment/tangram_T.png,/experiment/tangram_AC.png,/experiment/tangram_K.png,/experiment/tangram_AI.png,/experiment/tangram_AE.png,/experiment/tangram_X.png,/experiment/tangram_Y.png,/experiment/tangram_AG.png,/experiment/tangram_A.png,/experiment/tangram_AB.png,/experiment/tangram_D.png,/experiment/tangram_AA.png,/experiment/tangram_Q.png","/experiment/tangram_F.png,/experiment/tangram_W.png,/experiment/tangram_Z.png,/experiment/tangram_R.png,/experiment/tangram_AJ.png,/experiment/tangram_S.png,/experiment/tangram_G.png,/experiment/tangram_AD.png,/experiment/tangram_U.png,/experiment/tangram_P.png,/experiment/tangram_O.png,/experiment/tangram_N.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_M.png,/experiment/tangram_AH.png,/experiment/tangram_B.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,5.129999999999998,Minu,speaker,"/experiment/tangram_F.png,/experiment/tangram_W.png,/experiment/tangram_Z.png,/experiment/tangram_R.png,/experiment/tangram_AJ.png,/experiment/tangram_S.png,/experiment/tangram_G.png,/experiment/tangram_AD.png,/experiment/tangram_U.png,/experiment/tangram_P.png,/experiment/tangram_O.png,/experiment/tangram_N.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_J.png,/experiment/tangram_M.png,/experiment/tangram_AH.png,/experiment/tangram_B.png",false,,
RsX8D2ktXfdxYpYxB,,2023-04-15T19:57:46Z,,,,2023-04-15T20:42:31Z,gameCancelled,,,,2023-04-15T19:20:39Z,"/experiment/tangram_B.png,/experiment/tangram_AJ.png,/experiment/tangram_N.png,/experiment/tangram_P.png,/experiment/tangram_C.png,/experiment/tangram_O.png,/experiment/tangram_M.png,/experiment/tangram_W.png,/experiment/tangram_G.png,/experiment/tangram_U.png,/experiment/tangram_AD.png,/experiment/tangram_AH.png,/experiment/tangram_S.png,/experiment/tangram_R.png,/experiment/tangram_I.png,/experiment/tangram_Z.png,/experiment/tangram_F.png,/experiment/tangram_J.png","/experiment/tangram_K.png,/experiment/tangram_AA.png,/experiment/tangram_AB.png,/experiment/tangram_T.png,/experiment/tangram_Q.png,/experiment/tangram_AI.png,/experiment/tangram_A.png,/experiment/tangram_X.png,/experiment/tangram_Y.png,/experiment/tangram_AF.png,/experiment/tangram_H.png,/experiment/tangram_E.png,/experiment/tangram_V.png,/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_AC.png,/experiment/tangram_AE.png,/experiment/tangram_AG.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,,RsX8D2ktXfdxYpYxB,listener,"/experiment/tangram_B.png,/experiment/tangram_AJ.png,/experiment/tangram_N.png,/experiment/tangram_P.png,/experiment/tangram_C.png,/experiment/tangram_O.png,/experiment/tangram_M.png,/experiment/tangram_W.png,/experiment/tangram_G.png,/experiment/tangram_U.png,/experiment/tangram_AD.png,/experiment/tangram_AH.png,/experiment/tangram_S.png,/experiment/tangram_R.png,/experiment/tangram_I.png,/experiment/tangram_Z.png,/experiment/tangram_F.png,/experiment/tangram_J.png",false,,
Wa7iFwCiBd6aiBdht,,2023-04-15T19:57:45Z,,,,2023-04-15T20:42:31Z,gameCancelled,,,,2023-04-15T19:25:33Z,"/experiment/tangram_C.png,/experiment/tangram_AH.png,/experiment/tangram_M.png,/experiment/tangram_P.png,/experiment/tangram_U.png,/experiment/tangram_AJ.png,/experiment/tangram_N.png,/experiment/tangram_R.png,/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_W.png,/experiment/tangram_S.png,/experiment/tangram_J.png,/experiment/tangram_O.png,/experiment/tangram_I.png,/experiment/tangram_Z.png,/experiment/tangram_AD.png,/experiment/tangram_B.png","/experiment/tangram_AB.png,/experiment/tangram_Y.png,/experiment/tangram_A.png,/experiment/tangram_AF.png,/experiment/tangram_AE.png,/experiment/tangram_AG.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_AI.png,/experiment/tangram_T.png,/experiment/tangram_V.png,/experiment/tangram_AA.png,/experiment/tangram_L.png,/experiment/tangram_X.png,/experiment/tangram_Q.png,/experiment/tangram_H.png,/experiment/tangram_AC.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,,Wa7iFwCiBd6aiBdht,speaker,"/experiment/tangram_C.png,/experiment/tangram_AH.png,/experiment/tangram_M.png,/experiment/tangram_P.png,/experiment/tangram_U.png,/experiment/tangram_AJ.png,/experiment/tangram_N.png,/experiment/tangram_R.png,/experiment/tangram_F.png,/experiment/tangram_G.png,/experiment/tangram_W.png,/experiment/tangram_S.png,/experiment/tangram_J.png,/experiment/tangram_O.png,/experiment/tangram_I.png,/experiment/tangram_Z.png,/experiment/tangram_AD.png,/experiment/tangram_B.png",false,,
exR6xLWBxNNXdyjdi,,2023-04-15T20:49:54Z,,,,2023-04-15T21:07:00Z,gameCancelled,,,,2023-04-15T20:44:22Z,"/experiment/tangram_G.png,/experiment/tangram_Z.png,/experiment/tangram_O.png,/experiment/tangram_R.png,/experiment/tangram_AD.png,/experiment/tangram_P.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_S.png,/experiment/tangram_AH.png,/experiment/tangram_N.png,/experiment/tangram_M.png,/experiment/tangram_F.png,/experiment/tangram_AJ.png,/experiment/tangram_W.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_U.png","/experiment/tangram_AE.png,/experiment/tangram_AG.png,/experiment/tangram_K.png,/experiment/tangram_H.png,/experiment/tangram_Y.png,/experiment/tangram_T.png,/experiment/tangram_D.png,/experiment/tangram_L.png,/experiment/tangram_AA.png,/experiment/tangram_AI.png,/experiment/tangram_A.png,/experiment/tangram_AF.png,/experiment/tangram_E.png,/experiment/tangram_V.png,/experiment/tangram_Q.png,/experiment/tangram_AC.png,/experiment/tangram_X.png,/experiment/tangram_AB.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,,exR6xLWBxNNXdyjdi,speaker,"/experiment/tangram_G.png,/experiment/tangram_Z.png,/experiment/tangram_O.png,/experiment/tangram_R.png,/experiment/tangram_AD.png,/experiment/tangram_P.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_S.png,/experiment/tangram_AH.png,/experiment/tangram_N.png,/experiment/tangram_M.png,/experiment/tangram_F.png,/experiment/tangram_AJ.png,/experiment/tangram_W.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_U.png",false,,
QuQrLGtodWyRSeFPh,,2023-04-15T20:49:53Z,,,,2023-04-15T21:07:00Z,gameCancelled,,,,2023-04-15T20:47:07Z,"/experiment/tangram_J.png,/experiment/tangram_O.png,/experiment/tangram_AJ.png,/experiment/tangram_N.png,/experiment/tangram_AH.png,/experiment/tangram_G.png,/experiment/tangram_W.png,/experiment/tangram_S.png,/experiment/tangram_R.png,/experiment/tangram_B.png,/experiment/tangram_F.png,/experiment/tangram_I.png,/experiment/tangram_M.png,/experiment/tangram_Z.png,/experiment/tangram_U.png,/experiment/tangram_C.png,/experiment/tangram_P.png,/experiment/tangram_AD.png","/experiment/tangram_V.png,/experiment/tangram_AA.png,/experiment/tangram_E.png,/experiment/tangram_AC.png,/experiment/tangram_AB.png,/experiment/tangram_AG.png,/experiment/tangram_H.png,/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_Q.png,/experiment/tangram_X.png,/experiment/tangram_T.png,/experiment/tangram_AF.png,/experiment/tangram_AI.png,/experiment/tangram_AE.png,/experiment/tangram_A.png,/experiment/tangram_Y.png,/experiment/tangram_L.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,,QuQrLGtodWyRSeFPh,listener,"/experiment/tangram_J.png,/experiment/tangram_O.png,/experiment/tangram_AJ.png,/experiment/tangram_N.png,/experiment/tangram_AH.png,/experiment/tangram_G.png,/experiment/tangram_W.png,/experiment/tangram_S.png,/experiment/tangram_R.png,/experiment/tangram_B.png,/experiment/tangram_F.png,/experiment/tangram_I.png,/experiment/tangram_M.png,/experiment/tangram_Z.png,/experiment/tangram_U.png,/experiment/tangram_C.png,/experiment/tangram_P.png,/experiment/tangram_AD.png",false,,
